date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:52	169044/169044	---M-Z	200	added ('OK')	text/html	etag:%2229454-600acebda7b7d-gzip%22	https://themesbrand.com/invoika/layouts/index-dark.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/index-dark.html	(from )
16:40:53	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-5afe3c4199080%22	https://themesbrand.com/robots.txt		(from )
16:40:53	4286/4286	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2210be-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/favicon.ico	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/favicon.ico	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:54	2144/2144	---M-Z	200	added ('OK')	text/css	etag:%22860-5f428f534e549-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/css/jsvectormap.min.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:56	1168/1168	---M-Z	200	added ('OK')	application/javascript	etag:%22490-600acebd9047c-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/layout.js	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/js/layout.js	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:57	270541/270541	---M-Z	200	added ('OK')	text/css	etag:%22420cd-600acebd8f4dc-gzip%22	https://themesbrand.com/invoika/layouts/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/css/bootstrap.min.css	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:58	227038/227038	---M-Z	200	added ('OK')	text/css	etag:%22376de-600acebd8e53c-gzip%22	https://themesbrand.com/invoika/layouts/assets/css/app.min.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/css/app.min.css	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:58	640419/640419	---MCZ	200	added ('OK')	text/css	etag:%229c5a3-5f4cf502760b5-gzip%22	https://themesbrand.com/invoika/layouts/assets/css/icons.min.css	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/css/icons.min.css	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:59	166806/166806	---M-Z	200	added ('OK')	text/html	etag:%2228b96-600acebda7b7d-gzip%22	https://themesbrand.com/invoika/layouts/index.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/index.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:59	13068/13068	---M--	200	added ('OK')	image/png	etag:%22330c-5f428f533cc09%22	https://themesbrand.com/invoika/layouts/assets/images/logo-sm.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/logo-sm.png	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:59	2445/2445	---M--	200	added ('OK')	image/png	etag:%2298d-5f428f533cc09%22	https://themesbrand.com/invoika/layouts/assets/images/logo-dark.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/logo-dark.png	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:40:59	2271/2271	---M--	200	added ('OK')	image/png	etag:%228df-5f428f533cc09%22	https://themesbrand.com/invoika/layouts/assets/images/logo-light.png	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/logo-light.png	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:00	18526/18526	---M--	200	added ('OK')	image/jpeg	etag:%22485e-5f428f533dba9%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-2.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:00	12337/12337	---M--	200	added ('OK')	image/jpeg	etag:%223031-5f428f533dba9%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-3.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:00	90338/90338	---M--	200	added ('OK')	image/jpeg	etag:%22160e2-5f428f533dba9%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-5.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:00	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Sep%202023%2011:41:01%20GMT	https://themesbrand.com/invoika/layouts/pages-search-results.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/pages-search-results.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:00	16289/16289	---M--	200	added ('OK')	image/svg+xml	etag:%223fa1-5f428f533bc69%22	https://themesbrand.com/invoika/layouts/assets/images/flags/us.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/us.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:01	5913/5913	---M--	200	added ('OK')	image/svg+xml	etag:%221719-5f428f533bc69%22	https://themesbrand.com/invoika/layouts/assets/images/flags/spain.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/spain.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:01	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-5f428f5338d8a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/germany.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/germany.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:01	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-5f428f5339d29%22	https://themesbrand.com/invoika/layouts/assets/images/flags/italy.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/italy.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:01	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%222be-5f428f533bc69%22	https://themesbrand.com/invoika/layouts/assets/images/flags/russia.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/russia.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:02	2483/2483	---M--	200	added ('OK')	image/svg+xml	etag:%229b3-5f428f5337dea%22	https://themesbrand.com/invoika/layouts/assets/images/flags/china.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/china.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:02	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-5f428f5338d8a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/french.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/french.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:02	259/259	---M--	200	added ('OK')	image/svg+xml	etag:%22103-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/ae.svg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/flags/ae.svg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:02	13353/13353	---M--	200	added ('OK')	image/jpeg	etag:%223429-5f428f533eb49%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-8.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:03	13780/13780	---M--	200	added ('OK')	image/jpeg	etag:%2235d4-5f428f533dba9%22	https://themesbrand.com/invoika/layouts/assets/images/users/avatar-4.jpg	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:03	11913/11913	---M-Z	200	added ('OK')	text/html	etag:%222e89-5f428f535b069-gzip%22	https://themesbrand.com/invoika/layouts/auth-lockscreen.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/auth-lockscreen.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:03	148992/148992	---M-Z	200	added ('OK')	text/html	etag:%2224600-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/invoice.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/invoice.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:03	129505/129505	---M-Z	200	added ('OK')	text/html	etag:%221f9e1-600acebda7b7d-gzip%22	https://themesbrand.com/invoika/layouts/invoice-add.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/invoice-add.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:03	116934/116934	---M-Z	200	added ('OK')	text/html	etag:%221c8c6-600acebda7b7d-gzip%22	https://themesbrand.com/invoika/layouts/invoice-details.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/invoice-details.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:04	176891/176891	---M-Z	200	added ('OK')	text/html	etag:%222b2fb-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/payments.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/payments.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:04	112628/112628	---M-Z	200	added ('OK')	text/html	etag:%221b7f4-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/taxes.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/taxes.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:04	143199/143199	---M-Z	200	added ('OK')	text/html	etag:%2222f5f-600acebda9abd-gzip%22	https://themesbrand.com/invoika/layouts/product-list.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/product-list.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:05	108400/108400	---M-Z	200	added ('OK')	text/html	etag:%221a770-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/product-add.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/product-add.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:05	135590/135590	---M-Z	200	added ('OK')	text/html	etag:%22211a6-600acebda8b1d-gzip%22	https://themesbrand.com/invoika/layouts/payment-summary.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/payment-summary.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:05	111397/111397	---M-Z	200	added ('OK')	text/html	etag:%221b325-600acebda9abd-gzip%22	https://themesbrand.com/invoika/layouts/sale-report.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/sale-report.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:05	111307/111307	---M-Z	200	added ('OK')	text/html	etag:%221b2cb-600acebda2d5d-gzip%22	https://themesbrand.com/invoika/layouts/expenses-report.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/expenses-report.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:05	134701/134701	---M-Z	200	added ('OK')	text/html	etag:%2220e2d-600acebdaf87d-gzip%22	https://themesbrand.com/invoika/layouts/user.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/user.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:06	111202/111202	---M-Z	200	added ('OK')	text/html	etag:%221b262-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/transaction-list.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/transaction-list.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:06	105988/105988	---M-Z	200	added ('OK')	text/html	etag:%2219e04-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/transaction-new.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/transaction-new.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:06	16092/16092	---M-Z	200	added ('OK')	text/html	etag:%223edc-5f428f535b069-gzip%22	https://themesbrand.com/invoika/layouts/auth-signin.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/auth-signin.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:06	15907/15907	---M-Z	200	added ('OK')	text/html	etag:%223e23-5f428f535b069-gzip%22	https://themesbrand.com/invoika/layouts/auth-signup.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/auth-signup.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:07	14579/14579	---M-Z	200	added ('OK')	text/html	etag:%2238f3-5f428f535b069-gzip%22	https://themesbrand.com/invoika/layouts/auth-pass-reset.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/auth-pass-reset.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:07	170873/170873	---M-Z	200	added ('OK')	text/html	etag:%2229b79-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/ui-alerts.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-alerts.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:07	121913/121913	---M-Z	200	added ('OK')	text/html	etag:%221dc39-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/ui-badges.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-badges.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:07	159965/159965	---M-Z	200	added ('OK')	text/html	etag:%22270dd-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-buttons.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-buttons.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:08	147688/147688	---M-Z	200	added ('OK')	text/html	etag:%22240e8-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-colors.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-colors.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:08	202564/202564	---M-Z	200	added ('OK')	text/html	etag:%2231744-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-cards.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-cards.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:08	125138/125138	---M-Z	200	added ('OK')	text/html	etag:%221e8d2-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-carousel.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-carousel.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:08	161054/161054	---M-Z	200	added ('OK')	text/html	etag:%222751e-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-dropdowns.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-dropdowns.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:09	117720/117720	---M-Z	200	added ('OK')	text/html	etag:%221cbd8-600acebdac99d-gzip%22	https://themesbrand.com/invoika/layouts/ui-grid.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-grid.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:09	123105/123105	---M-Z	200	added ('OK')	text/html	etag:%221e0e1-600acebdac99d-gzip%22	https://themesbrand.com/invoika/layouts/ui-images.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-images.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:09	256597/256597	---M-Z	200	added ('OK')	text/html	etag:%223ea55-600acebdae8dd-gzip%22	https://themesbrand.com/invoika/layouts/ui-tabs.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-tabs.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:09	171291/171291	---M-Z	200	added ('OK')	text/html	etag:%2229d1b-600acebdaaa5d-gzip%22	https://themesbrand.com/invoika/layouts/ui-accordions.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-accordions.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:10	287461/287461	---M-Z	200	added ('OK')	text/html	etag:%22462e5-600acebdad93d-gzip%22	https://themesbrand.com/invoika/layouts/ui-modals.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-modals.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:10	234567/234567	---M-Z	200	added ('OK')	text/html	etag:%2239447-600acebdad93d-gzip%22	https://themesbrand.com/invoika/layouts/ui-offcanvas.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-offcanvas.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:10	119493/119493	---M-Z	200	added ('OK')	text/html	etag:%221d2c5-600acebdad93d-gzip%22	https://themesbrand.com/invoika/layouts/ui-placeholders.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-placeholders.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:10	161630/161630	---M-Z	200	added ('OK')	text/html	etag:%222775e-600acebdae8dd-gzip%22	https://themesbrand.com/invoika/layouts/ui-progress.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-progress.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:10	147893/147893	---M-Z	200	added ('OK')	text/html	etag:%22241b5-600acebdad93d-gzip%22	https://themesbrand.com/invoika/layouts/ui-notifications.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-notifications.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:11	123103/123103	---M-Z	200	added ('OK')	text/html	etag:%221e0df-600acebdac99d-gzip%22	https://themesbrand.com/invoika/layouts/ui-media.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-media.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:11	109646/109646	---M-Z	200	added ('OK')	text/html	etag:%221ac4e-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-embed-video.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-embed-video.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:11	168062/168062	---M-Z	200	added ('OK')	text/html	etag:%222907e-600acebdae8dd-gzip%22	https://themesbrand.com/invoika/layouts/ui-typography.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-typography.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:12	154113/154113	---M-Z	200	added ('OK')	text/html	etag:%2225a01-600acebdac99d-gzip%22	https://themesbrand.com/invoika/layouts/ui-lists.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-lists.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:12	149910/149910	---M-Z	200	added ('OK')	text/html	etag:%2224996-600acebdab9fd-gzip%22	https://themesbrand.com/invoika/layouts/ui-general.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-general.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:12	192051/192051	---M-Z	200	added ('OK')	text/html	etag:%222ee33-600acebdaf87d-gzip%22	https://themesbrand.com/invoika/layouts/ui-utilities.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/ui-utilities.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:12	120484/120484	---M-Z	200	added ('OK')	text/html	etag:%221d6a4-600acebd8d59c-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-sweetalerts.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-sweetalerts.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:13	123850/123850	---M-Z	200	added ('OK')	text/html	etag:%221e3ca-600acebd8c5fc-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-nestable.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-nestable.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:13	170189/170189	---M-Z	200	added ('OK')	text/html	etag:%22298cd-600acebd8c5fc-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-scrollbar.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-scrollbar.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:13	139409/139409	---M-Z	200	added ('OK')	text/html	etag:%2222091-600acebd8d59c-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-swiper.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-swiper.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:14	108104/108104	---M-Z	200	added ('OK')	text/html	etag:%221a648-600acebd8c5fc-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-ratings.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-ratings.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:14	109766/109766	---M-Z	200	added ('OK')	text/html	etag:%221acc6-600acebd8c5fc-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-highlight.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-highlight.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:14	131987/131987	---M-Z	200	added ('OK')	text/html	etag:%2220393-600acebd8d59c-gzip%22	https://themesbrand.com/invoika/layouts/advance-ui-scrollspy.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/advance-ui-scrollspy.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:14	181227/181227	---M-Z	200	added ('OK')	text/html	etag:%222c3eb-600acebda3cfd-gzip%22	https://themesbrand.com/invoika/layouts/forms-elements.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-elements.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:15	132932/132932	---M-Z	200	added ('OK')	text/html	etag:%2220744-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-select.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-select.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:15	207613/207613	---M-Z	200	added ('OK')	text/html	etag:%2232afd-600acebda3cfd-gzip%22	https://themesbrand.com/invoika/layouts/forms-checkboxs-radios.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-checkboxs-radios.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:15	121330/121330	---M-Z	200	added ('OK')	text/html	etag:%221d9f2-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-pickers.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-pickers.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:15	107912/107912	---M-Z	200	added ('OK')	text/html	etag:%221a588-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-masks.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-masks.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:16	125068/125068	---M-Z	200	added ('OK')	text/html	etag:%221e88c-600acebda2d5d-gzip%22	https://themesbrand.com/invoika/layouts/forms-advanced.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-advanced.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:16	128409/128409	---M-Z	200	added ('OK')	text/html	etag:%221f599-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-range-sliders.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-range-sliders.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:16	140386/140386	---M-Z	200	added ('OK')	text/html	etag:%2222462-600acebda5c3d-gzip%22	https://themesbrand.com/invoika/layouts/forms-validation.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-validation.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:16	143311/143311	---M-Z	200	added ('OK')	text/html	etag:%2222fcf-600acebda5c3d-gzip%22	https://themesbrand.com/invoika/layouts/forms-wizard.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-wizard.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:16	101268/101268	---M-Z	200	added ('OK')	text/html	etag:%2218b94-600acebda3cfd-gzip%22	https://themesbrand.com/invoika/layouts/forms-editors.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-editors.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:17	104097/104097	---M-Z	200	added ('OK')	text/html	etag:%22196a1-600acebda3cfd-gzip%22	https://themesbrand.com/invoika/layouts/forms-file-uploads.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-file-uploads.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:17	178453/178453	---M-Z	200	added ('OK')	text/html	etag:%222b915-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-layouts.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-layouts.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:17	128707/128707	---M-Z	200	added ('OK')	text/html	etag:%221f6c3-600acebda4c9d-gzip%22	https://themesbrand.com/invoika/layouts/forms-tom-select.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/forms-tom-select.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:17	309260/309260	---M-Z	200	added ('OK')	text/html	etag:%224b80c-600acebda9abd-gzip%22	https://themesbrand.com/invoika/layouts/tables-basic.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/tables-basic.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
16:41:18	106279/106279	---M-Z	200	added ('OK')	text/html	etag:%2219f27-600acebda9abd-gzip%22	https://themesbrand.com/invoika/layouts/tables-gridjs.html	C:/My%20Web%20Sites/dark%20admin%20template/themesbrand.com/invoika/layouts/tables-gridjs.html	(from https://themesbrand.com/invoika/layouts/index-dark.html)
